122563,,,,,,,,4.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,4.0,,,,,4.0,4.0,,,,,,,,2.0,,,,4.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,5.0,,,,,,
122564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,4.0,4.0,,,,,,,,5.0,,,,,,,,,4.0,,,,,,,,,,4.0,,,,,,,,,,,,,,5.0,,,,,,,,5.0,3.0,,5.0,,,4.0,4.0,,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,
122587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,4.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,5.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122602,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
122622,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,
122630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
122651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,4.0,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
122709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,
122713,,,,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,2.0,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,,5.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
122720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
122721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122726,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,
122735,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
122745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
122752,,,,,,,,4.0,,,3.0,,,,,,,,,,,,1.0,,,,,3.0,,,,3.0,,,,,,,2.0,,3.0,,2.0,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,3.0,4.0,2.0,3.0,,,2.0,,,2.0,,4.0,,,3.0,4.0,3.0,,4.0,,4.0,3.0,,,,,,2.0,,5.0,,,,2.0,,,,,,,,,,,,,,4.0,,,4.0,3.0,,,,,,,,,,,,,,5.0,,,,,
122756,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,4.0,,,,,,4.0,,,,,,,,4.0,,,4.0,,4.0,,,,,,,,4.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122770,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,3.0,,4.0,,,,,,,,,,,,,,,,,,,,4.0,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,5.0,,,,4.0,,,3.0,,,,,,,,,,,5.0,,,,3.0,,,,,5.0,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,3.0,,,,,
122786,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,5.0,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,4.0,,3.0,,5.0,4.0,,,,,,3.0,3.0,,3.0,,4.0,2.0,,,,,,,,5.0,,,,,,,,,,,,3.0,4.0,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,3.0
122821,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
122830,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,3.0,,,,,3.0,,,,5.0,,,,,2.0,,,,3.0,3.0,,,,,,,,,,,,,3.0,,,,,,,,,3.0,,,2.0,,,,,,,,2.0,3.0,,,3.0,,3.0,,,4.0,,,,,,,,3.0,,3.0,,,,3.0,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
122837,,,,,,,5.0,5.0,,,,,,,,,,,,,,,5.0,,,5.0,,,,1.0,,3.0,,,,,,,5.0,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,5.0,5.0,,,,,,2.0,,,3.0,,5.0,,,,,,,,5.0,,,,,,3.0,,3.0,,,,,,,,,,,4.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
122839,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,4.0,,,,,4.0,,,3.0,2.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,1.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,5.0,,,,,1.0,,,,,,,,,,,,,,,
122848,,,,,,,,5.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,4.0,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122851,,,,,,,,,,,,,,,,5.0,,2.0,,5.0,,,4.0,,,,,,,3.0,2.0,,,,,,,5.0,,,,,,,,,5.0,,,,,,,,5.0,2.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,4.0,4.0,5.0,,,,,,,,,2.0,,,1.0,,,5.0,,,,,,,4.0,,,,,,4.0,,,,,,,,,,,,,,,,4.0,4.0,,,,,
122854,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122857,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,
122926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,5.0,,,,,3.0,,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,
122946,,,,,,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,4.0,,,5.0,,3.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122955,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122965,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,3.0,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
122987,,3.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,3.0,,,,,5.0,,,,,3.0,,,,,,,2.0,4.0,,4.0,,,,,,,4.0,,,,,,4.0,,,,3.0,,,,,3.0,2.0,,,,,,,,3.0,,,2.0,,,5.0,,,,5.0,,,,,,,3.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,,,,,
123091,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123097,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,5.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,4.0,4.0,,,,,,,4.0,,,4.0,,,,,,,,,2.0,,5.0,,,4.0,,3.0,,4.0,,,3.0,,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,4.0,,,,
123105,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,4.0,,,,,,,,,,,,,3.0,,,,5.0,5.0,,,,,,,,,,,,,,3.0,,,,,,4.0,,,,,,,,,,4.0,3.0,,,,,,,,,4.0,,3.0,,4.0,4.0,,,,,,,,3.0,,,,,,4.0,,,,,,,4.0,,,,,,5.0,,,,,,,,,,,,,4.0,,,,,,,,,
123117,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,,,,3.0,,,4.0,,,,,,,,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123124,,,,,5.0,,,4.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,5.0,,,,,4.0,,2.0,4.0,,,,,,,,,,4.0,,,,,,3.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,4.0,,,,,
123131,,,,,,,5.0,3.0,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,5.0,,,,,,,,4.0,,,,,,,,,,3.0,,,,5.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,
123134,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
123151,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
123173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,
123181,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,4.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,
123190,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,4.0,,,,,,,,5.0,4.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,3.0,4.0,,,,,3.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
123216,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,
123241,,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
123333,,,,,5.0,,5.0,4.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,4.0,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,3.0,,,,,,4.0,4.0,,5.0,,4.0,4.0,5.0,3.0,,4.0,4.0,5.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,4.0,,,,
123356,,3.0,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,,,4.0,,3.0,5.0,2.0,2.0,,,,,,3.0,5.0,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,2.0,,,,,,4.0,3.0,,,4.0,4.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,4.0,,,3.0,4.0,,,,,4.0,,,3.0,,,,,,4.0,,,,,,
123366,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,5.0,,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,,,3.0,,,,,
123369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123384,,4.0,,,,,3.0,5.0,,,,,,,,,,,4.0,,,,,,,,,4.0,2.0,3.0,,2.0,3.0,,,,,4.0,,,,,,5.0,4.0,,4.0,,,,,3.0,,,3.0,,4.0,,,,4.0,,4.0,,,,,,5.0,5.0,,,2.0,5.0,,3.0,,,,4.0,,,,,,,,4.0,,,5.0,,,,4.0,4.0,,5.0,,,,,,,,3.0,,,4.0,,,,,,4.0,,,,,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,4.0,4.0,,,,,
123389,,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,,,,,,,1.0,,,,,,,3.0,,,,,,3.0,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,3.0,2.0,,3.0,,2.0,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,2.0,,,,4.0,,,,,,,,,,4.0,,,,,,
123392,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,,,,,3.0,,,,5.0,,,5.0,,,,,,,,,,,,,,,,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
123402,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123406,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,2.0,,,,,,,,,4.0,,,,,5.0,,,,,,,,,4.0,,,,,,,,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,2.0,,,,,,3.0,5.0,,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
123423,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,,,,,,,5.0,,,,,4.0,,,,,,4.0,,5.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
123444,,,,,,1.0,5.0,4.0,,,4.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,5.0,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123518,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123551,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,2.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,,,,,3.0,,,,,,,,,,3.0,,,,,,4.0,,3.0,,5.0,,,5.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,
123564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,,,,,,,,,,5.0,,,,,,,4.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,5.0,,5.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123576,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,,,,,,,4.0,2.0,,,,,,,,,,,,,,5.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
123616,,3.0,,,,,3.0,2.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,,5.0,,,,,,,,2.0,,2.0,,,,2.0,3.0,,4.0,,4.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123628,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,,,,,,,,5.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,3.0,,,,,,,4.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123643,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,4.0,,4.0,,,,,3.0,,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,
123665,,,,,,,,5.0,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,4.0,,,,,,5.0,,,,,,,,,,,,,,,4.0,,5.0,5.0,4.0,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,3.0,,4.0,,,,,5.0,,4.0,,,3.0,,3.0,,,,3.0,,3.0,,,,4.0,,,,,,,5.0,,4.0,,,,,,5.0,,,,,,,,,,,,,,,,4.0,4.0,,4.0,,,
123674,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123696,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,2.0,,,,,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123707,,,,,,,,,,,,,,4.0,,,,,,,,,,,5.0,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,,2.0,,4.0,,,,,,,,,,,,2.0,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123713,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,,5.0,,,,,,5.0,,,,5.0,,,,2.0,5.0,,4.0,,,,,5.0,2.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,5.0,,,,5.0,5.0,,,4.0,,,,,,5.0,5.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123716,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,4.0,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
123737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
